0.41,0.315,0.095,0.306,0.09,9
0.41,0.3,0.1,0.301,0.09,9
0.33,0.245,0.085,0.171,0.055,11
0.28,0.21,0.065,0.0905,0.03,5
0.455,0.345,0.125,0.44,0.135,12
0.33,0.235,0.09,0.163,0.055,10
0.54,0.405,0.155,0.9715,0.29,19
0.335,0.255,0.075,0.1635,0.057,8
0.545,0.435,0.165,0.9955,0.325,19
0.495,0.4,0.12,0.6605,0.19,15
0.5,0.375,0.13,0.721,0.22,14
0.515,0.4,0.125,0.955,0.26,13
0.545,0.41,0.145,0.873,0.31,18
0.74,0.535,0.185,1.65,0.335,13
0.565,0.465,0.15,1.1285,0.33,16
0.56,0.44,0.16,1.1115,0.26,10
0.545,0.42,0.125,0.9745,0.305,13
0.645,0.515,0.185,1.4605,0.41,19
0.575,0.435,0.13,1.0105,0.32,10
0.62,0.48,0.16,1.0765,0.3,13
0.605,0.475,0.16,1.616,0.34,18
0.365,0.285,0.085,0.2205,0.07,9
0.53,0.43,0.135,0.879,0.25,10
0.48,0.395,0.15,0.6815,0.2495,18
0.455,0.345,0.15,0.5795,0.215,13
0.37,0.28,0.105,0.224,0.075,8
0.49,0.395,0.12,0.674,0.185,9
0.56,0.45,0.14,0.9,0.218,7
0.58,0.46,0.15,1.0165,0.265,9
0.59,0.47,0.135,1.1685,0.28,8
0.6,0.475,0.15,1.089,0.292,11
0.61,0.47,0.155,1.0325,0.2785,9
0.64,0.51,0.17,1.3715,0.409,10
0.71,0.55,0.2,1.9045,0.5,13
0.74,0.605,0.2,2.4925,0.5235,13
0.48,0.37,0.13,0.643,0.135,8
0.52,0.39,0.12,0.6435,0.161,7
0.52,0.395,0.125,0.8115,0.2,7
0.55,0.44,0.155,0.9155,0.25,8
0.6,0.475,0.155,1.1385,0.31,9
0.615,0.505,0.19,1.403,0.365,8
0.62,0.485,0.165,1.1325,0.2825,9
0.625,0.485,0.17,1.437,0.475,11
0.635,0.495,0.155,1.3635,0.295,10
0.64,0.5,0.17,1.4545,0.354,9
0.66,0.525,0.18,1.478,0.372,10
0.72,0.565,0.2,1.787,0.529,11
0.535,0.42,0.16,0.7465,0.2185,10
0.55,0.44,0.16,0.985,0.27,8
0.555,0.44,0.145,0.85,0.23,8
0.555,0.44,0.15,0.838,0.23,8
0.56,0.415,0.13,0.7615,0.1955,8
0.575,0.44,0.145,0.87,0.225,8
0.59,0.46,0.145,0.929,0.255,10
0.6,0.41,0.145,0.939,0.268,8
0.6,0.475,0.16,1.164,0.335,12
0.61,0.47,0.175,1.214,0.325,10
0.625,0.495,0.18,1.0815,0.3135,10
0.625,0.47,0.175,1.179,0.271,9
0.65,0.505,0.18,1.469,0.38,9
0.655,0.52,0.18,1.492,0.355,11
0.67,0.525,0.18,1.6615,0.43,10
0.71,0.57,0.195,1.348,0.4535,11
0.715,0.545,0.18,1.7405,0.449,10
0.435,0.335,0.11,0.4385,0.1315,7
0.505,0.39,0.115,0.5585,0.1535,8
0.535,0.415,0.135,0.78,0.2365,8
0.57,0.47,0.155,1.186,0.277,10
0.575,0.45,0.155,0.886,0.2575,9
0.58,0.47,0.165,1.041,0.279,9
0.6,0.47,0.15,0.928,0.275,8
0.6,0.475,0.23,1.157,0.36,11
0.625,0.48,0.16,1.1415,0.29,9
0.625,0.49,0.165,1.1835,0.39,11
0.625,0.485,0.16,1.2135,0.302,9
0.635,0.495,0.17,1.3695,0.365,10
0.65,0.515,0.185,1.3745,0.369,12
0.65,0.515,0.18,1.463,0.4115,11
0.655,0.525,0.16,1.46,0.405,11
0.66,0.515,0.2,1.6465,0.401,11
0.675,0.515,0.145,1.265,0.325,10
0.685,0.53,0.17,1.56,0.465,11
0.715,0.52,0.18,1.6,0.445,12
0.735,0.555,0.22,2.333,0.6195,12
0.515,0.39,0.14,0.678,0.119,8
0.545,0.43,0.155,0.8035,0.228,7
0.58,0.45,0.16,0.8675,0.215,9
0.6,0.46,0.18,1.14,0.365,10
0.615,0.475,0.155,1.0735,0.31,11
0.615,0.475,0.19,1.4335,0.3285,9
0.615,0.495,0.2,1.304,0.371,14
0.62,0.46,0.16,0.9505,0.228,9
0.63,0.515,0.17,1.385,0.38,11
0.655,0.505,0.165,1.27,0.335,10
0.66,0.53,0.175,1.583,0.405,10
0.69,0.53,0.19,1.5955,0.48,10
0.715,0.525,0.2,1.89,0.4305,10
0.53,0.41,0.125,0.769,0.215,9
0.535,0.405,0.14,0.7315,0.19,7
0.545,0.41,0.14,0.737,0.212,9
0.59,0.465,0.135,0.9895,0.28,8
0.6,0.47,0.16,1.012,0.305,10
0.605,0.49,0.165,1.1245,0.3555,11
0.61,0.45,0.19,1.0805,0.2935,10
0.615,0.47,0.175,1.242,0.317,11
0.62,0.5,0.18,1.3915,0.332,11
0.62,0.525,0.155,1.085,0.35,10
0.62,0.48,0.165,1.0855,0.305,10
0.64,0.5,0.175,1.273,0.405,13
0.645,0.51,0.19,1.4865,0.425,12
0.65,0.52,0.17,1.3655,0.36,11
0.65,0.495,0.17,1.276,0.399,11
0.65,0.495,0.16,1.2075,0.32,10
0.65,0.525,0.205,1.4275,0.4355,13
0.65,0.51,0.175,1.155,0.385,12
0.65,0.525,0.19,1.3685,0.4,11
0.66,0.51,0.18,1.261,0.339,10
0.67,0.54,0.195,1.217,0.3315,11
0.675,0.51,0.17,1.527,0.341,11
0.685,0.55,0.19,1.885,0.4895,10
0.685,0.535,0.175,1.432,0.46,11
0.705,0.55,0.21,1.4385,0.462,11
0.71,0.555,0.175,2.14,0.434,11
0.78,0.6,0.21,2.548,0.6745,11
0.43,0.31,0.13,0.6485,0.184,9
0.495,0.375,0.155,0.976,0.2475,9
0.505,0.4,0.15,0.775,0.185,7
0.51,0.38,0.135,0.681,0.17,9
0.515,0.37,0.115,0.6145,0.146,9
0.605,0.455,0.16,1.1215,0.271,10
0.615,0.505,0.165,1.167,0.345,10
0.615,0.475,0.15,1.0375,0.283,9
0.625,0.48,0.18,1.223,0.3375,10
0.625,0.47,0.15,1.124,0.287,9
0.53,0.425,0.155,0.7905,0.2595,9
0.53,0.425,0.13,0.702,0.22,9
0.53,0.42,0.135,0.675,0.1825,10
0.555,0.46,0.16,0.86,0.275,10
0.56,0.465,0.145,0.8875,0.2695,9
0.575,0.465,0.12,1.0535,0.235,9
0.58,0.45,0.155,0.8275,0.2445,8
0.585,0.47,0.145,0.9565,0.265,9
0.595,0.48,0.185,1.1785,0.314,10
0.615,0.48,0.185,1.2205,0.33,10
0.615,0.455,0.13,0.9685,0.2655,10
0.62,0.48,0.155,1.2555,0.3175,11
0.625,0.495,0.155,1.177,0.345,9
0.625,0.5,0.185,1.2425,0.335,10
0.63,0.49,0.16,1.09,0.354,12
0.67,0.52,0.175,1.4755,0.374,10
0.675,0.54,0.175,1.5545,0.512,12
0.695,0.58,0.2,1.8995,0.5295,13
0.74,0.58,0.205,2.381,0.488,12
0.425,0.305,0.11,0.359,0.0975,9
0.515,0.385,0.13,0.623,0.175,10
0.555,0.445,0.13,0.8625,0.24,9
0.465,0.355,0.12,0.5315,0.1395,8
0.475,0.385,0.12,0.562,0.153,8
0.565,0.445,0.14,0.836,0.2245,9
0.57,0.45,0.14,0.9275,0.2515,8
0.57,0.44,0.145,0.8815,0.2735,10
0.595,0.46,0.155,1.03,0.3305,10
0.62,0.46,0.17,1.127,0.296,7
0.625,0.47,0.17,1.1665,0.3945,11
0.68,0.54,0.195,1.7825,0.4285,11
0.68,0.52,0.175,1.543,0.374,11
0.5,0.385,0.12,0.6335,0.235,14
0.535,0.41,0.15,0.8105,0.24,11
0.335,0.26,0.075,0.22,0.085,6
0.41,0.325,0.1,0.3555,0.105,9
0.52,0.425,0.125,0.79,0.19,8
0.5,0.42,0.125,0.62,0.205,11
0.575,0.45,0.16,0.955,0.27,16
0.57,0.45,0.155,0.91,0.355,14
0.455,0.35,0.105,0.416,0.145,11
0.445,0.37,0.125,0.515,0.159,9
0.385,0.3,0.115,0.3435,0.1025,6
0.56,0.44,0.13,0.8255,0.285,10
0.55,0.41,0.15,0.785,0.275,12
0.41,0.335,0.115,0.4405,0.135,8
0.655,0.515,0.2,1.373,0.49,16
0.475,0.37,0.125,0.655,0.185,10
0.525,0.395,0.165,0.782,0.285,19
0.545,0.44,0.165,0.744,0.25,15
0.295,0.225,0.09,0.1385,0.05,9
0.545,0.45,0.16,0.8615,0.365,16
0.45,0.355,0.115,0.478,0.155,10
0.54,0.425,0.12,0.817,0.195,10
0.62,0.5,0.2,1.221,0.43,12
0.515,0.4,0.14,0.7365,0.185,16
0.495,0.38,0.135,0.6295,0.215,12
0.76,0.575,0.19,1.829,0.56,14
0.445,0.345,0.14,0.476,0.1085,15
0.635,0.48,0.235,1.064,0.36,16
0.575,0.47,0.165,0.853,0.35,16
0.38,0.27,0.095,0.219,0.07,6
0.245,0.18,0.065,0.0635,0.02,4
0.455,0.355,0.135,0.4745,0.168,13
0.295,0.23,0.085,0.125,0.043,8
0.375,0.28,0.095,0.2225,0.08,10
0.395,0.28,0.08,0.266,0.09,12
0.52,0.41,0.115,0.77,0.26,11
0.53,0.425,0.11,0.739,0.295,13
0.555,0.42,0.145,0.8695,0.25,14
0.505,0.39,0.105,0.6555,0.19,11
0.55,0.45,0.175,1.0985,0.4,14
0.55,0.44,0.16,0.991,0.375,20
0.525,0.41,0.165,0.8005,0.25,13
0.475,0.365,0.14,0.6175,0.19,16
0.485,0.385,0.105,0.556,0.133,7
0.69,0.55,0.195,1.777,0.4305,11
0.695,0.55,0.205,2.173,0.496,10
0.415,0.315,0.12,0.4015,0.097,8
0.485,0.39,0.12,0.599,0.169,8
0.495,0.375,0.115,0.6245,0.155,6
0.565,0.455,0.15,0.9795,0.275,8
0.6,0.465,0.155,1.262,0.33,10
0.63,0.48,0.185,1.21,0.322,11
0.665,0.515,0.165,1.3855,0.3445,8
0.67,0.51,0.2,1.5945,0.4505,10
0.685,0.51,0.18,1.4545,0.3725,9
0.7,0.6,0.23,2.003,0.5755,10
0.72,0.6,0.235,2.2385,0.621,12
0.52,0.395,0.125,0.5815,0.17,10
0.585,0.465,0.15,0.98,0.247,9
0.585,0.455,0.155,1.133,0.305,12
0.61,0.49,0.16,1.146,0.265,8
0.61,0.475,0.15,1.142,0.245,9
0.615,0.53,0.17,1.12,0.286,9
0.625,0.505,0.175,1.131,0.323,8
0.625,0.48,0.175,1.065,0.285,10
0.635,0.48,0.145,1.181,0.225,10
0.66,0.505,0.19,1.4385,0.178,11
0.66,0.485,0.155,1.2275,0.3,8
0.66,0.515,0.155,1.4415,0.335,10
0.72,0.545,0.195,1.7475,0.4705,11
0.51,0.405,0.125,0.6925,0.1805,7
0.59,0.45,0.16,0.998,0.301,9
0.6,0.46,0.155,0.6655,0.269,11
0.62,0.485,0.145,1.003,0.28,11
0.625,0.495,0.155,1.025,0.34,9
0.625,0.495,0.175,1.2935,0.355,9
0.625,0.5,0.175,1.0565,0.305,10
0.625,0.47,0.145,1.7855,0.3245,13
0.645,0.51,0.165,1.403,0.4545,11
0.515,0.39,0.12,0.6125,0.1415,8
0.62,0.465,0.145,0.911,0.278,10
0.63,0.49,0.15,1.1955,0.3,9
0.545,0.45,0.15,0.7805,0.216,8
0.55,0.43,0.18,0.8265,0.225,10
0.55,0.385,0.13,0.7275,0.19,8
0.56,0.45,0.145,0.9355,0.2725,11
0.57,0.445,0.16,1.0145,0.3,10
0.585,0.51,0.16,1.218,0.3,11
0.59,0.45,0.155,0.874,0.24,8
0.6,0.47,0.13,1.0105,0.298,9
0.61,0.365,0.155,1.0765,0.27,9
0.615,0.475,0.205,1.337,0.37,11
0.625,0.5,0.18,1.3705,0.3705,12
0.63,0.485,0.18,1.2435,0.37,11
0.63,0.53,0.175,1.4135,0.3555,13
0.635,0.5,0.18,1.2915,0.37,9
0.67,0.525,0.18,1.4915,0.381,9
0.68,0.545,0.185,1.672,0.48,11
0.7,0.545,0.215,1.9125,0.506,10
0.48,0.365,0.13,0.5305,0.139,8
0.51,0.41,0.155,1.2825,0.3795,9
0.625,0.48,0.16,1.2415,0.2785,9
0.65,0.525,0.185,1.3455,0.3865,9
0.35,0.265,0.09,0.197,0.077,7
0.55,0.42,0.145,0.7385,0.252,11
0.555,0.435,0.145,0.9205,0.255,8
0.58,0.45,0.14,0.824,0.263,10
0.585,0.45,0.15,0.997,0.251,11
0.63,0.505,0.155,1.105,0.325,11
0.63,0.49,0.155,1.229,0.335,11
0.655,0.525,0.18,1.402,0.365,13
0.67,0.535,0.19,1.669,0.508,11
0.67,0.525,0.2,1.7405,0.657,11
0.695,0.53,0.21,1.51,0.385,10
0.695,0.55,0.195,1.6645,0.445,11
0.77,0.605,0.175,2.0505,0.355,11
0.475,0.37,0.11,0.4895,0.146,8
0.475,0.36,0.14,0.5135,0.155,8
0.385,0.255,0.1,0.3175,0.092,8
0.5,0.38,0.125,0.577,0.1535,9
0.52,0.385,0.165,0.791,0.1815,10
0.55,0.43,0.13,0.8395,0.2405,10
0.56,0.43,0.155,0.8675,0.229,8
0.59,0.44,0.135,0.966,0.2605,10
0.6,0.475,0.205,1.176,0.308,9
0.71,0.555,0.195,1.9485,0.495,12
